generation,snw_dth,snw_att,snw_pmf,snw_amf,sl0_dth,sl0_pwp,sl0_fcy,sl0_bt0,urr_dth,lrr_dth,urr_wsr,urr_ulc,urr_tdh,urr_tdr,urr_ndr,urr_uct,lrr_dre,lrr_lct,best_ofv,best_nse
0,0.0,-100.0,0.0,0.0,25.608842623842378,556.0962489214132,172.20426414583122,6.630851507264515,1.9707453433548139,7.364964355816703,0.6126253928122878,0.7574625233406886,174.2431378944969,0.6465077151165022,0.10506218462155059,0.8749785204339658,0.06440932051232895,0.9770618562353386,31.168592556278966,-30.168592556278966
1,0.0,-100.0,0.0,0.0,25.608842623842378,556.0962489214132,172.20426414583122,6.630851507264515,1.9707453433548139,7.364964355816703,0.6126253928122878,0.7574625233406886,174.2431378944969,0.6465077151165022,0.10506218462155059,0.8749785204339658,0.06440932051232895,0.9770618562353386,29.371589101244755,-28.371589101244755
2,0.0,-100.0,0.0,0.0,25.608842623842378,556.0962489214132,172.20426414583122,6.630851507264515,1.9707453433548139,7.364964355816703,0.6126253928122878,0.7574625233406886,174.2431378944969,0.6465077151165022,0.10506218462155059,0.8749785204339658,0.06440932051232895,0.9770618562353386,8.452777429034695,-7.452777429034695
3,0.0,-100.0,0.0,0.0,25.608842623842378,556.0962489214132,172.20426414583122,6.630851507264515,1.9707453433548139,7.364964355816703,0.6126253928122878,0.7574625233406886,174.2431378944969,0.6465077151165022,0.10506218462155059,0.8749785204339658,0.06440932051232895,0.9770618562353386,4.485142138438725,-3.485142138438725
4,0.0,-100.0,0.0,0.0,49.478665452521284,443.5113729287416,122.45918647184209,3.369394863127747,7.292962407202847,9.865049948195804,0.546607866058492,0.5919074458864308,5.719294080964318,0.555589669649407,0.09502800772117359,0.10603775602859145,0.019016457415410748,0.08218151479750502,12.030738105417347,-11.030738105417347
5,0.0,-100.0,0.0,0.0,62.1639859339697,347.32020425663757,194.2427624209388,1.8389642929111947,12.269531810299652,0.30108480195921317,0.4314885028346694,0.11206108813899507,24.27846509717429,0.31701195575874463,0.015535062983948023,0.13772577205597086,0.15573190847943835,0.3939004617664222,99.92763434604834,-98.92763434604834
6,0.0,-100.0,0.0,0.0,54.60701947864539,312.4717466174933,176.48374957280882,6.662192286380424,14.758960115877109,5.825137331689859,0.10947844954470698,0.391645679861615,122.79209223768122,0.47509905437912847,0.037370768702120416,0.17044942189671353,0.01422329565667857,0.07969310877615987,5.7417521392565,-4.7417521392565
7,0.0,-100.0,0.0,0.0,70.00598093394849,584.7660784168716,267.9635863382796,3.7669437820437826,3.589811948045636,55.682367563550336,0.4488573413939687,0.8328158493091071,48.42415212580746,0.6668440790183984,0.0887120752157477,0.017953470999239052,0.00739878001114419,0.014150758744502279,9.535969634811199,-8.535969634811199
8,0.0,-100.0,0.0,0.0,70.00598093394849,584.7660784168716,267.9635863382796,3.7669437820437826,3.589811948045636,55.682367563550336,0.4488573413939687,0.8328158493091071,48.42415212580746,0.6668440790183984,0.0887120752157477,0.017953470999239052,0.00739878001114419,0.014150758744502279,94.92222585110662,-93.92222585110662
9,0.0,-100.0,0.0,0.0,70.00598093394849,584.7660784168716,267.9635863382796,3.7669437820437826,3.589811948045636,55.682367563550336,0.4488573413939687,0.8328158493091071,48.42415212580746,0.6668440790183984,0.0887120752157477,0.017953470999239052,0.00739878001114419,0.014150758744502279,2.192913634830356,-1.1929136348303562
10,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,160.5677885871553,-159.5677885871553
11,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,2.7342348224016226,-1.7342348224016226
12,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,2.6769554488487413,-1.6769554488487413
13,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,3.322354095164996,-2.322354095164996
14,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,8.005241311810956,-7.0052413118109556
15,0.0,-100.0,0.0,0.0,53.00538404810453,576.7314653530831,166.82681909218093,1.289297255172595,6.078186357339616,24.90051828863563,0.17695844733446364,0.7397112206113412,64.53261954029041,0.5829574175583144,0.02121285313021032,0.21120122206051373,0.024662689707826757,0.03261376593838855,2.1711615885840256,-1.1711615885840256
16,0.0,-100.0,0.0,0.0,69.44590545297824,516.470428926033,283.63681571613347,3.8258195495327003,8.645091584005252,3.3897892856361693,0.00016437207369601747,0.49767533211528403,43.260436925681645,0.5652475005586642,0.0808403228670519,0.606659267240203,0.008613541915827638,0.0005864382082494957,1.2009487157715382,-0.20094871577153817
17,0.0,-100.0,0.0,0.0,69.44590545297824,516.470428926033,283.63681571613347,3.8258195495327003,8.645091584005252,3.3897892856361693,0.00016437207369601747,0.49767533211528403,43.260436925681645,0.5652475005586642,0.0808403228670519,0.606659267240203,0.008613541915827638,0.0005864382082494957,1.3747070918733915,-0.37470709187339146
18,0.0,-100.0,0.0,0.0,69.44590545297824,516.470428926033,283.63681571613347,3.8258195495327003,8.645091584005252,3.3897892856361693,0.00016437207369601747,0.49767533211528403,43.260436925681645,0.5652475005586642,0.0808403228670519,0.606659267240203,0.008613541915827638,0.0005864382082494957,1.9492518079689627,-0.9492518079689627
19,0.0,-100.0,0.0,0.0,66.77397217295237,479.87093900542266,297.9550547099011,1.5555022092305864,1.987137124729614,0.7355282308015845,0.4029318367181579,0.4929555268102527,75.8367516899325,0.808973670561462,0.08284814194334333,0.14990501004840617,0.021638865130686025,0.002435351319764578,1.722975368924652,-0.7229753689246521
20,0.0,-100.0,0.0,0.0,66.77397217295237,479.87093900542266,297.9550547099011,1.5555022092305864,1.987137124729614,0.7355282308015845,0.4029318367181579,0.4929555268102527,75.8367516899325,0.808973670561462,0.08284814194334333,0.14990501004840617,0.021638865130686025,0.002435351319764578,1.741249024207981,-0.741249024207981
21,0.0,-100.0,0.0,0.0,66.77397217295237,479.87093900542266,297.9550547099011,1.5555022092305864,1.987137124729614,0.7355282308015845,0.4029318367181579,0.4929555268102527,75.8367516899325,0.808973670561462,0.08284814194334333,0.14990501004840617,0.021638865130686025,0.002435351319764578,1.595185353903573,-0.595185353903573
22,0.0,-100.0,0.0,0.0,66.77397217295237,479.87093900542266,297.9550547099011,1.5555022092305864,1.987137124729614,0.7355282308015845,0.4029318367181579,0.4929555268102527,75.8367516899325,0.808973670561462,0.08284814194334333,0.14990501004840617,0.021638865130686025,0.002435351319764578,1.5136383786768335,-0.5136383786768335
23,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,1.7056845583453928,-0.7056845583453928
24,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,1.6389249900518195,-0.6389249900518195
25,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,3.443788853230733,-2.443788853230733
26,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,1.6128838019825436,-0.6128838019825436
27,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,1.680936928751215,-0.680936928751215
28,0.0,-100.0,0.0,0.0,66.4752163810549,78.39864490472365,189.65613029735871,6.470416848645129,7.289409481329945,15.844222996566323,0.14709448396775116,0.5181439763434362,46.025741053096034,0.5622462472877159,0.07546520660153433,0.20132450686128578,0.010197034830018492,0.0008547883014977109,8.819181608579926,-7.819181608579926
