Simulation_ID,OFV,OFV_REF,NSE,snw_dth,snw_dth_ref,snw_att,snw_att_ref,snw_pmf,snw_pmf_ref,snw_amf,snw_amf_ref,sl0_dth,sl0_dth_ref,sl0_pwp,sl0_pwp_ref,sl0_fcy,sl0_fcy_ref,sl0_bt0,sl0_bt0_ref,urr_dth,urr_dth_ref,lrr_dth,lrr_dth_ref,urr_wsr,urr_wsr_ref,urr_ulc,urr_ulc_ref,urr_tdh,urr_tdh_ref,urr_tdr,urr_tdr_ref,urr_ndr,urr_ndr_ref,urr_uct,urr_uct_ref,lrr_dre,lrr_dre_ref,lrr_lct,lrr_lct_ref
282,0.11130824100528758,0.1114695606781474,0.8885191991794447,0.0,0.0,-0.0070503423766090645,-0.005571,0.5024139374964653,0.521145,0.05042284982732603,0.046251,97.76810700129654,99.167578,610.3466703918222,576.30908,163.57595561718492,164.676837,2.871597668728403,2.953878,2.056267449422835,2.363494,0.3994015082166982,0.304237,0.9816793161663713,0.996199,0.17820015255380317,0.176932,122.12729574686051,30.970124,0.9055941548893773,0.182238,4.481840022829697e-06,3e-06,5.941022325384182e-05,3.8e-05,0.00910212183970538,0.009186,1.6035303254668953e-06,0.0
283,0.11312717204177059,0.11392500277414597,0.8867437537249365,0.0,0.0,-0.005761070218437636,-0.005571,0.4718067928756693,0.521145,0.056167138425184504,0.046251,97.92581670469127,99.167578,678.4649453606287,576.30908,163.4936192992104,164.676837,2.8263940928161477,2.953878,2.2407305603006824,2.363494,0.6898100607092346,0.304237,0.987668762569295,0.996199,0.18460196029574527,0.176932,161.9469866355914,30.970124,0.565168589727522,0.182238,3.7355055219678857e-05,3e-06,5.782359177475271e-06,3.8e-05,0.008992814037809438,0.009186,4.98600913390046e-07,0.0
284,0.11529141054099856,0.11580019715020351,0.884472097093159,0.0,0.0,-0.006344053271796102,-0.005571,0.479176562230371,0.521145,0.05480318900720427,0.046251,98.63883512877673,99.167578,580.510342243838,576.30908,165.5157207319225,164.676837,2.7939903930759877,2.953878,0.8337525879509382,2.363494,1.7698905384566999,0.304237,0.9994568187388582,0.996199,0.1720353464242681,0.176932,142.81271311498256,30.970124,0.4971408723573399,0.182238,5.862827861913278e-05,3e-06,4.303183570181224e-05,3.8e-05,0.009156151390551481,0.009186,2.8834033680147364e-06,0.0
285,0.1117369367892469,0.1125303578384319,0.8879658079291918,0.0,0.0,-0.005608063526382656,-0.005571,0.4562863980951273,0.521145,0.05950811963745295,0.046251,94.10329861199013,99.167578,659.2774977116749,576.30908,160.42104905003708,164.676837,2.81141333503446,2.953878,0.8027749543822811,2.363494,2.0800622257831165,0.304237,0.9883355499442193,0.996199,0.18795934298048061,0.176932,123.54967029267371,30.970124,0.5733626184332853,0.182238,5.2113141426834986e-05,3e-06,0.00022030746063739226,3.8e-05,0.008965692850438245,0.009186,3.2516282938432894e-07,0.0
286,0.11185608218029508,0.11211524565992714,0.8880415908374303,0.0,0.0,-0.0064946863150160405,-0.005571,0.48775392880311075,0.521145,0.052637355689697074,0.046251,98.8946895858186,99.167578,584.1821568311713,576.30908,164.605136137778,164.676837,2.8538125058696298,2.953878,1.8497348916494722,2.363494,1.0406775762496068,0.304237,0.9944661436713444,0.996199,0.18729708289724717,0.176932,23.523817694345098,30.970124,0.6607236405186123,0.182238,8.176135247950356e-06,3e-06,5.064291025158596e-05,3.8e-05,0.009099613288389485,0.009186,2.478225952784463e-06,0.0
287,0.10797373765920726,0.10874623348880552,0.891879887814184,0.0,0.0,-0.005721369353533401,-0.005571,0.4758316707071426,0.521145,0.05288967773332942,0.046251,94.00479905978383,99.167578,481.10963278031227,576.30908,159.11763168821696,164.676837,2.753127595698792,2.953878,1.0381037244485096,2.363494,1.5123711185201145,0.304237,0.9916121055914305,0.996199,0.18794804324603342,0.176932,50.49202912631211,30.970124,0.7425541550528466,0.182238,7.984178413023013e-06,3e-06,1.394543574950724e-05,3.8e-05,0.008942537931091676,0.009186,1.6358305851560395e-06,0.0
288,0.10937094976621853,0.11300057591504131,0.8905149964544067,0.0,0.0,-0.00698714952991919,-0.005571,0.418755621129312,0.521145,0.017925720803629197,0.046251,95.17065466737375,99.167578,458.8921664072194,576.30908,150.49144075639705,164.676837,2.942200706257618,2.953878,1.8319554796226019,2.363494,0.44911888354018714,0.304237,0.9993688901234605,0.996199,0.14136962432286615,0.176932,74.97890502776701,30.970124,0.017837358839080608,0.182238,1.543978270590607e-05,3e-06,0.008964469730650015,3.8e-05,0.010657880748189963,0.009186,0.00022146471139372625,0.0
289,0.10641163839575063,0.11204906928235203,0.893282688975134,0.0,0.0,-0.006266190306535191,-0.005571,0.4168237215578201,0.521145,0.017627277316872636,0.046251,92.11542509235986,99.167578,333.0769253291495,576.30908,148.7200063163424,164.676837,2.862009315561996,2.953878,1.779224894677057,2.363494,0.530438791282414,0.304237,0.9967265748919775,0.996199,0.13132357749148804,0.176932,34.942660124690875,30.970124,0.6964796664132598,0.182238,7.491773746259867e-06,3e-06,0.004200905595447668,3.8e-05,0.010698516546752634,0.009186,0.0004507787413313702,0.0
290,0.11009493743287635,0.11072003165647104,0.8895933500757132,0.0,0.0,-0.007238747068128326,-0.005571,0.4698073770659641,0.521145,0.0539825336843931,0.046251,93.32004115982973,99.167578,605.2785326045664,576.30908,158.96459807561436,164.676837,2.717128555097948,2.953878,0.9048512863829767,2.363494,1.9072085504370477,0.304237,0.9853078538698602,0.996199,0.19227945506165928,0.176932,150.80828502987157,30.970124,0.4180367908020165,0.182238,2.8765285708332033e-05,3e-06,0.0001583190417733249,3.8e-05,0.008900712030686264,0.009186,7.695987715439223e-07,0.0
291,0.11139327655937148,0.11198230632466966,0.8882783514266196,0.0,0.0,-0.006242790019826305,-0.005571,0.47478619163871927,0.521145,0.05581361355989323,0.046251,85.8631622036653,99.167578,576.7215628262177,576.30908,152.42248965599146,164.676837,2.5686558586550303,2.953878,1.639583387309603,2.363494,1.2783030243018842,0.304237,0.9944266055193712,0.996199,0.20486521459561502,0.176932,143.12596324930269,30.970124,0.04859217509731373,0.182238,6.642622596642056e-06,3e-06,0.00015878421652959496,3.8e-05,0.008958570536956811,0.009186,4.389294099849117e-07,0.0
